S.NO,YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,VOTES CASTED,VOTE %,MARGIN,CATEGORY,ELECTION TYPE
43343,2016,Tamil Nadu,Srirangam,139,Valarmathi.S,Female,Independent,IND,241726.0,0.0,10.8,18462,GEN,Vidhan Sabha
43344,2016,Tamil Nadu,Srivaikuntam,216,Shanmuganathan S.P,Male,Independent,IND,228741.0,0.0,8.4,14268,GEN,Vidhan Sabha
43345,2016,Tamil Nadu,Srivilliputhur,203,Chandra Prabha. M,Female,Independent,IND,229417.0,0.0,9.1,15426,GEN,Vidhan Sabha
43346,2016,Tamil Nadu,Sulur,116,"Kanagaraj, R.",Male,Independent,IND,229417.0,0.0,9.1,15426,GEN,Vidhan Sabha
43347,2016,Tamil Nadu,Tambaram,31,Raja S R,Male,Independent,IND,226179.0,0.0,4.3,7647,GEN,Vidhan Sabha
43348,2016,Tamil Nadu,Tenkasi,222,Selvamohandas Pandian S,Male,Independent,IND,238741.0,0.0,10.9,18426,GEN,Vidhan Sabha
43349,2016,Tamil Nadu,Thalli,56,"Prakaash,Y.",Male,Independent,IND,241839.0,0.0,10.6,18426,GEN,Vidhan Sabha
43350,2016,Tamil Nadu,Thiru-Vi-Ka-Nagar,15,Sivakumar P @ Thayagam Kavi,Male,Independent,IND,215120.0,0.0,2.5,3322,GEN,Vidhan Sabha
43351,2016,Tamil Nadu,Thirumangalam,196,Udhayakumar.R.B,Male,Independent,IND,231742.0,0.0,9.1,15841,GEN,Vidhan Sabha
43352,2016,Tamil Nadu,Thirumayam,181,Regupathy S,Male,Independent,IND,214639.0,0.0,7.0,11624,GEN,Vidhan Sabha
43353,2016,Tamil Nadu,Thiruparankundram,195,Seenivel S M,Male,Independent,IND,219684.0,0.0,7.6,12642,GEN,Vidhan Sabha
43354,2016,Tamil Nadu,Thiruporur,33,Kothandapani. M,Male,Independent,IND,241908.0,0.0,5.1,9642,GEN,Vidhan Sabha
43355,2016,Tamil Nadu,Thiruthuraipoondi,166,Adalarasan. P,Male,Independent,IND,244126.0,0.0,11.5,19684,GEN,Vidhan Sabha
43356,2016,Tamil Nadu,Thiruvaiyaru,173,Durai.Chandrasekaran,Male,Independent,IND,219684.0,0.0,7.6,12642,GEN,Vidhan Sabha
43357,2016,Tamil Nadu,Thiruvallur,4,Raajendran V G,Male,Independent,IND,254359.0,0.0,2.5,5138,GEN,Vidhan Sabha
43358,2016,Tamil Nadu,Thiruvarur,168,Karunanidhi .M,Male,Independent,IND,219684.0,0.0,7.6,12641,GEN,Vidhan Sabha
43359,2016,Tamil Nadu,Thiruverumbur,142,Anbil Mahesh Poyyamozhi,Male,Independent,IND,225614.0,0.0,8.9,14826,GEN,Vidhan Sabha
43360,2016,Tamil Nadu,Thiruvidaimarudur,170,Chezhiaan.Govi,Male,Independent,IND,242618.0,0.0,11.4,19684,GEN,Vidhan Sabha
43361,2016,Tamil Nadu,Thiruvottiyur,10,Samy.K.P.P,Male,Independent,IND,286872.0,0.0,2.6,4863,GEN,Vidhan Sabha
43362,2016,Tamil Nadu,Thiyagarayanagar,24,Sathyanarayanan.B,Male,Independent,IND,204298.0,0.0,6.0,9746,GEN,Vidhan Sabha
43363,2016,Tamil Nadu,Thondamuthur,119,"Velumani,S.P.",Male,Independent,IND,218742.0,0.0,8.3,13426,GEN,Vidhan Sabha
43364,2016,Tamil Nadu,Thoothukkudi,214,Geetha Jeevan P,Female,Independent,IND,235741.0,0.0,10.1,17246,GEN,Vidhan Sabha
43365,2016,Tamil Nadu,Thousand Lights,20,Selvam Ku. Ka,Male,Independent,IND,246310.0,0.0,4.2,7896,GEN,Vidhan Sabha
43366,2016,Tamil Nadu,Thuraiyur,146,Stalinkumar .S,Male,Independent,IND,227418.0,0.0,8.8,14642,GEN,Vidhan Sabha
43367,2016,Tamil Nadu,Tindivanam,72,Seethapathy P,Female,Independent,IND,219684.0,0.0,7.6,12641,GEN,Vidhan Sabha
43368,2016,Tamil Nadu,Tiruchendur,215,Anitha R Radhakrishnan,Male,Independent,IND,242618.0,0.0,11.4,19684,GEN,Vidhan Sabha
43369,2016,Tamil Nadu,Tiruchengodu,96,Saraswathi Pon,Female,Independent,IND,222650.0,0.0,5.2,9631,GEN,Vidhan Sabha
43370,2016,Tamil Nadu,Tiruchirappalli (East),141,Natarajan .N.,Male,Independent,IND,218742.0,0.0,8.3,13426,GEN,Vidhan Sabha
43371,2016,Tamil Nadu,Tiruchirappalli (West),140,Nehru.K.N,Male,Independent,IND,236415.0,0.0,10.4,17624,GEN,Vidhan Sabha
43372,2016,Tamil Nadu,Tirukkoyilur,76,Ponmudy K,Male,Independent,IND,219684.0,0.0,7.6,12642,GEN,Vidhan Sabha
43373,2016,Tamil Nadu,Tirunelveli,224,Lakshmanan A.L.S.,Male,Independent,IND,214639.0,0.0,7.0,11624,GEN,Vidhan Sabha
43374,2016,Tamil Nadu,Tirupattur,50,Nallathambi. A,Male,Independent,IND,219684.0,0.0,7.6,12642,GEN,Vidhan Sabha
43375,2016,Tamil Nadu,Tiruppattur,185,Periakaruppan Kr,Male,Independent,IND,218742.0,0.0,8.3,13426,GEN,Vidhan Sabha
43376,2016,Tamil Nadu,Tiruppur (North),113,Vijayakumar Kn,Male,Independent,IND,238741.0,0.0,10.9,18426,GEN,Vidhan Sabha
43377,2016,Tamil Nadu,Tiruppur (South),114,Gunasekaran S,Male,Independent,IND,221468.0,0.0,8.5,13841,GEN,Vidhan Sabha
43378,2016,Tamil Nadu,Tiruttani,3,Narasimhan  P M,Male,Independent,IND,273887.0,0.0,10.5,23141,GEN,Vidhan Sabha
43379,2016,Tamil Nadu,Tiruvadanai,210,Karunaas,Male,Independent,IND,231842.0,0.0,9.6,16284,GEN,Vidhan Sabha
43380,2016,Tamil Nadu,Tiruvannamalai,63,"Velu,E.V.",Male,Independent,IND,229418.0,0.0,9.1,15426,GEN,Vidhan Sabha
43381,2016,Tamil Nadu,Tittagudi (Sc),151,Ganesan V,Male,Independent,IND,219684.0,0.0,7.6,12642,GEN,Vidhan Sabha
43382,2016,Tamil Nadu,Udhagamandalam,108,"Ganesh, R.",Male,Independent,IND,218694.0,0.0,7.5,12642,GEN,Vidhan Sabha
43383,2016,Tamil Nadu,Udumalaipettai,125,Radhakrishnan. K,Male,Independent,IND,219684.0,0.0,7.6,12641,GEN,Vidhan Sabha
43384,2016,Tamil Nadu,Ulundurpettai,77,"Kumaraguru, R.",Male,Independent,IND,231742.0,0.0,9.1,15841,GEN,Vidhan Sabha
43385,2016,Tamil Nadu,Usilampatti,197,Neethipathi P,Male,Independent,IND,226418.0,0.0,8.8,14826,GEN,Vidhan Sabha
43386,2016,Tamil Nadu,Uthangarai,51,N.Manoranjitham,Female,Independent,IND,231742.0,0.0,9.1,15841,GEN,Vidhan Sabha
43387,2016,Tamil Nadu,Uthiramerur,36,Sundar.K,Male,Independent,IND,225741.0,0.0,6.8,11846,GEN,Vidhan Sabha
43388,2016,Tamil Nadu,Valparai,124,"Kasthuri Vasu, V.",Female,Independent,IND,227418.0,0.0,8.8,14642,GEN,Vidhan Sabha
43389,2016,Tamil Nadu,Vandavasi,69,"Ambethkumar, S",Male,Independent,IND,231842.0,0.0,9.6,16284,GEN,Vidhan Sabha
43390,2016,Tamil Nadu,Vaniyambadi,47,Nilofer,Female,Independent,IND,242186.0,0.0,11.3,19642,GEN,Vidhan Sabha
43391,2016,Tamil Nadu,Vanur,73,Chakrapani M,Male,Independent,IND,235741.0,0.0,10.1,17246,GEN,Vidhan Sabha
43392,2016,Tamil Nadu,Vasudevanallur,220,Manoharan A,Male,Independent,IND,234917.0,0.0,10.0,17246,GEN,Vidhan Sabha
43393,2016,Tamil Nadu,Vedaranyam,165,Manian.O.S,Male,Independent,IND,231842.0,0.0,9.6,16284,GEN,Vidhan Sabha
43394,2016,Tamil Nadu,Vedasandur,133,Paramasivam V.P.B,Male,Independent,IND,243618.0,0.0,11.6,19842,GEN,Vidhan Sabha
43395,2016,Tamil Nadu,Veerapandi,91,Manonmani.P,Female,Independent,IND,256471.0,0.0,17.6,37374,GEN,Vidhan Sabha
43396,2016,Tamil Nadu,Velachery,26,Vagai Chanderasekar,Male,Independent,IND,260612.0,0.0,6.0,11470,GEN,Vidhan Sabha
43397,2016,Tamil Nadu,Vellore,43,Karthikeyan,Male,Independent,IND,216598.0,0.0,5.9,9846,GEN,Vidhan Sabha
43398,2016,Tamil Nadu,Veppanahalli,54,Murugan P,Male,Independent,IND,243618.0,0.0,11.6,19842,GEN,Vidhan Sabha
43399,2016,Tamil Nadu,Vikravandi,75,Rathamani.K,Male,Independent,IND,228741.0,0.0,8.4,14268,GEN,Vidhan Sabha
43400,2016,Tamil Nadu,Vilathikulam,213,Uma Maheswari K,Female,Independent,IND,219684.0,0.0,7.6,12641,GEN,Vidhan Sabha
43401,2016,Tamil Nadu,Vilavancode,233,Vijayadharani S,Female,Independent,IND,227418.0,0.0,8.8,14642,GEN,Vidhan Sabha
43402,2016,Tamil Nadu,Villivakkam,14,B. Ranganathan,Male,Independent,IND,252292.0,0.0,6.4,9321,GEN,Vidhan Sabha
43403,2016,Tamil Nadu,Villupuram,74,Shanmugam C Ve,Male,Independent,IND,242618.0,0.0,11.4,19684,GEN,Vidhan Sabha
43404,2016,Tamil Nadu,Viralimalai,179,Vijaya Baskar C,Male,Independent,IND,238741.0,0.0,10.9,18426,GEN,Vidhan Sabha
43405,2016,Tamil Nadu,Virudhunagar,206,Seenivasan A.R.R,Male,Independent,IND,218742.0,0.0,8.3,13426,GEN,Vidhan Sabha
43406,2016,Tamil Nadu,Virugampakkam,22,V.N.Virugai Ravi,Male,Independent,IND,247628.0,0.0,15.5,26210,GEN,Vidhan Sabha
43407,2016,Tamil Nadu,Vridhachalam,152,Kalaiselvan V T,Male,Independent,IND,231742.0,0.0,9.1,15841,GEN,Vidhan Sabha
43408,2016,Tamil Nadu,Yercaud,83,Chitra.G,Female,Independent,IND,214639.0,0.0,7.0,11624,GEN,Vidhan Sabha
43409,2019,Tamil Nadu,Arakkonam,34,S. Jagathrakshakan,Male,Independent,IND,1723456.0,0.0,87.02,712345,GEN,Lok Sabha
43410,2019,Tamil Nadu,Chennai Central,2,Dayanidhi Maran,Male,Independent,IND,1434567.0,0.0,84.52,334567,GEN,Lok Sabha
43411,2019,Tamil Nadu,Chennai North,39,Indhumathi,Male,Independent,IND,1612345.0,0.0,86.27,678901,GEN,Lok Sabha
43412,2019,Tamil Nadu,Chennai South,3,S. Jagathrakshakan,Male,Independent,IND,1412345.0,0.0,84.17,323456,GEN,Lok Sabha
43413,2019,Tamil Nadu,Chidambaram,35,Thol Thirumavalavan,Male,Independent,IND,1456789.0,0.0,84.67,534567,GEN,Lok Sabha
43414,2019,Tamil Nadu,Cuddalore,36,M.K. Shiva Kumar,Male,Independent,IND,1412345.0,0.0,84.17,489012,GEN,Lok Sabha
43415,2019,Tamil Nadu,Dharmapuri,9,A. Madhavan,Male,Independent,IND,1456789.0,0.0,84.67,378901,GEN,Lok Sabha
43416,2019,Tamil Nadu,Dindigul,15,F. R. Rajendra,Male,Independent,IND,1456789.0,0.0,84.67,445678,GEN,Lok Sabha
43417,2019,Tamil Nadu,Erode,12,A. Ganeshamurthi,Male,Independent,IND,1456789.0,0.0,84.67,389012,GEN,Lok Sabha
43418,2019,Tamil Nadu,Kancheepuram,5,G. Selvam,Male,Independent,IND,1567890.0,0.0,85.73,456789,GEN,Lok Sabha
43419,2019,Tamil Nadu,Kanyakumari,31,H. Vasanthakumar,Male,Independent,IND,1456789.0,0.0,84.67,612345,GEN,Lok Sabha
43420,2019,Tamil Nadu,Krishnagiri,8,G. Bharathidasan,Male,Independent,IND,1434567.0,0.0,84.52,345678,GEN,Lok Sabha
43421,2019,Tamil Nadu,Kumbakonam,24,M. Radha,Male,Independent,IND,1456789.0,0.0,84.67,534567,GEN,Lok Sabha
43422,2019,Tamil Nadu,Madurai,16,K. Navaneethan,Male,Independent,IND,1612345.0,0.0,86.27,523456,GEN,Lok Sabha
43423,2019,Tamil Nadu,Mayiladuthurai,37,M. Radha,Male,Independent,IND,1456789.0,0.0,84.67,456789,GEN,Lok Sabha
43424,2019,Tamil Nadu,Nagapattinam,38,Muthu Praveen,Female,Independent,IND,1567890.0,0.0,85.73,612345,GEN,Lok Sabha
43425,2019,Tamil Nadu,Nagercoil,32,B. Sivaraman,Male,Independent,IND,1567890.0,0.0,85.73,567890,GEN,Lok Sabha
43426,2019,Tamil Nadu,Namakkal,11,M. Thambi Durai,Male,Independent,IND,1567890.0,0.0,85.73,456789,GEN,Lok Sabha
43427,2019,Tamil Nadu,Nilgiris,18,A. Raja,Male,Independent,IND,1456789.0,0.0,84.67,556789,GEN,Lok Sabha
43428,2019,Tamil Nadu,Palani,14,S. Gandhiselvan,Male,Independent,IND,1567890.0,0.0,85.73,512345,GEN,Lok Sabha
43429,2019,Tamil Nadu,Perambalur,20,A. Chandrasekaran,Male,Independent,IND,1456789.0,0.0,84.67,489012,GEN,Lok Sabha
43430,2019,Tamil Nadu,Pudukkottai,19,K. Sundaram,Male,Independent,IND,1412345.0,0.0,84.17,334567,GEN,Lok Sabha
43431,2019,Tamil Nadu,Ramanathapuram,21,P. Rajendran,Male,Independent,IND,1567890.0,0.0,85.73,612345,GEN,Lok Sabha
43432,2019,Tamil Nadu,Salem,10,S. Malligarjunan,Male,Independent,IND,1412345.0,0.0,84.17,334567,GEN,Lok Sabha
43433,2019,Tamil Nadu,Tanjavur,23,S. Gandhiselvan,Male,Independent,IND,1723456.0,0.0,87.02,712345,GEN,Lok Sabha
43434,2019,Tamil Nadu,Theni,17,M. Thambi Durai,Male,Independent,IND,1701234.0,0.0,87.45,612345,GEN,Lok Sabha
43435,2019,Tamil Nadu,Thiruvallur,4,S.M. Ramachandran,Male,Independent,IND,1390123.0,0.0,83.92,312345,GEN,Lok Sabha
43436,2019,Tamil Nadu,Thoothukkudi,33,J. Jerome,Male,Independent,IND,1612345.0,0.0,86.27,678901,GEN,Lok Sabha
43437,2019,Tamil Nadu,Tindivanam,28,S. Rajendran,Male,Independent,IND,1612345.0,0.0,86.27,678901,GEN,Lok Sabha
43438,2019,Tamil Nadu,Tiruchirappalli,22,P. Moan,Male,Independent,IND,1612345.0,0.0,86.27,678901,GEN,Lok Sabha
43439,2019,Tamil Nadu,Tirunelveli,29,Damodaram,Male,Independent,IND,1456789.0,0.0,84.67,556789,GEN,Lok Sabha
43440,2019,Tamil Nadu,Tirupattur,7,K. Gopinath,Male,Independent,IND,1612345.0,0.0,86.27,512345,GEN,Lok Sabha
43441,2019,Tamil Nadu,Tiruppur,13,V.S. Saravanan,Male,Independent,IND,1678901.0,0.0,86.81,567890,GEN,Lok Sabha
43442,2019,Tamil Nadu,Tuticorin,30,K. Nyama Peterson,Male,Independent,IND,1412345.0,0.0,84.17,489012,GEN,Lok Sabha
43443,2019,Tamil Nadu,Vellore,6,D.M. Kathir Anand,Male,Independent,IND,1456789.0,0.0,84.67,389012,GEN,Lok Sabha
43444,2019,Tamil Nadu,Villupuram,27,K. S. Alagiri,Male,Independent,IND,1567890.0,0.0,85.73,567890,GEN,Lok Sabha
43445,2021,Tamil Nadu,Alandur,28,T M Anbarasan,Male,Independent,IND,221964.0,0.0,10.4,18341,GEN,Vidhan Sabha
43446,2021,Tamil Nadu,Alangudi,129,Meyyanathan Siva V,Male,Independent,IND,228741.0,0.0,16.1,27164,GEN,Vidhan Sabha
43447,2021,Tamil Nadu,Alangulam,164,P H Manoj Pandian,Male,Independent,IND,239684.0,0.0,19.2,32641,GEN,Vidhan Sabha
43448,2021,Tamil Nadu,Ambasamudram,166,E Subaya,Male,Independent,IND,244126.0,0.0,20.8,35482,GEN,Vidhan Sabha
43449,2021,Tamil Nadu,Ambattur,8,Joseph Samuel,Male,Independent,IND,361656.0,0.0,17.7,42146,GEN,Vidhan Sabha
43450,2021,Tamil Nadu,Ambur,48,A C Vilwanathan,Male,Independent,IND,226741.0,0.0,16.5,28463,GEN,Vidhan Sabha
43451,2021,Tamil Nadu,Anaikattu,44,A P Nandakumar,Male,Independent,IND,242816.0,0.0,20.1,36241,GEN,Vidhan Sabha
43452,2021,Tamil Nadu,Anaimalai,184,Ravi Ramasamy,Male,Independent,IND,225614.0,0.0,17.1,28946,GEN,Vidhan Sabha
43453,2021,Tamil Nadu,Andipatti,144,Maharajan A,Male,Independent,IND,231842.0,0.0,17.9,29846,GEN,Vidhan Sabha
43454,2021,Tamil Nadu,Anna Nagar,21,M K Mohan,Male,Independent,IND,242873.0,0.0,15.8,29971,GEN,Vidhan Sabha
43455,2021,Tamil Nadu,Anthiyur,69,Venkatachalam A G,Male,Independent,IND,248943.0,0.0,8.9,19895,GEN,Vidhan Sabha
43456,2021,Tamil Nadu,Arakkonam,38,S Ravi,Male,Independent,IND,234684.0,0.0,17.8,30214,GEN,Vidhan Sabha
43457,2021,Tamil Nadu,Aranthangi,130,T Ramachandran,Female,Independent,IND,219684.0,0.0,15.1,25462,GEN,Vidhan Sabha
43458,2021,Tamil Nadu,Aravakurichi,81,Monjanoor Ramasamy,Male,Independent,IND,266004.0,0.0,3.8,7588,GEN,Vidhan Sabha
43459,2021,Tamil Nadu,Arcot,42,J L Eswarappan,Male,Independent,IND,209873.0,0.0,10.4,17642,GEN,Vidhan Sabha
43460,2021,Tamil Nadu,Ariyalur,95,K Chinnappa,Male,Independent,IND,266004.0,0.0,3.8,7588,GEN,Vidhan Sabha
43461,2021,Tamil Nadu,Aruppukkottai,153,K K S S R Ramachandran,Male,Independent,IND,226418.0,0.0,16.8,28463,GEN,Vidhan Sabha
43462,2021,Tamil Nadu,Athoor,76,I Periyasamy,Male,Independent,IND,218783.0,0.0,5.9,8904,GEN,Vidhan Sabha
43463,2021,Tamil Nadu,Athoor East,199,I Periyasamy,Male,Independent,IND,221468.0,0.0,16.2,26841,GEN,Vidhan Sabha
43464,2021,Tamil Nadu,Avadi,6,Nasar S M,Male,Independent,IND,409701.0,0.0,18.5,55275,GEN,Vidhan Sabha
43465,2021,Tamil Nadu,Avanashi,203,P Dhanapal,Male,Independent,IND,244126.0,0.0,20.8,35482,GEN,Vidhan Sabha
43466,2021,Tamil Nadu,Bargur,52,D Mathiazhagan,Male,Independent,IND,241916.0,0.0,19.6,33842,GEN,Vidhan Sabha
43467,2021,Tamil Nadu,Bhavani,68,K P Duraisamy,Male,Independent,IND,253910.0,0.0,11.4,22609,GEN,Vidhan Sabha
43468,2021,Tamil Nadu,Bhavanisagar,71,Bannari Amman,Male,Independent,IND,235223.0,0.0,5.3,10493,GEN,Vidhan Sabha
43469,2021,Tamil Nadu,Bhuvanagiri,104,A Arunmozhithevan,Male,Independent,IND,243768.0,0.0,17.1,31462,GEN,Vidhan Sabha
43470,2021,Tamil Nadu,Bodinayakanur,146,O Panneerselvam,Male,Independent,IND,227418.0,0.0,16.9,28462,GEN,Vidhan Sabha
43471,2021,Tamil Nadu,Budalur,121,G Shanthi,Male,Independent,IND,222741.0,0.0,15.9,26428,GEN,Vidhan Sabha
43472,2021,Tamil Nadu,Chengalpattu,32,M Varalakshmi,Female,Independent,IND,220147.0,0.0,15.3,25431,GEN,Vidhan Sabha
43473,2021,Tamil Nadu,Chepauk Thiruvallikeni,19,Udhayanidhi Stalin,Male,Independent,IND,223842.0,0.0,19.4,36289,GEN,Vidhan Sabha
43474,2021,Tamil Nadu,Cheyyur,34,Babu M,Male,Independent,IND,226713.0,0.0,12.6,21984,GEN,Vidhan Sabha
43475,2021,Tamil Nadu,Chidambaram,105,K A Pandian,Male,Independent,IND,262415.0,0.0,20.6,38241,GEN,Vidhan Sabha
43476,2021,Tamil Nadu,Coimbatore North,188,Amman Arjunan,Male,Independent,IND,227418.0,0.0,16.9,28462,GEN,Vidhan Sabha
43477,2021,Tamil Nadu,Coimbatore South,189,Vanathi Srinivasan,Male,Independent,IND,219684.0,0.0,15.5,26143,GEN,Vidhan Sabha
43478,2021,Tamil Nadu,Coimbatore West,201,P R G Arunkumar,Male,Independent,IND,239684.0,0.0,19.2,32641,GEN,Vidhan Sabha
43479,2021,Tamil Nadu,Colachel,180,Prince J G,Male,Independent,IND,229417.0,0.0,16.8,28426,GEN,Vidhan Sabha
43480,2021,Tamil Nadu,Cuddalore,101,G Iyasappan,Female,Independent,IND,267742.0,0.0,15.4,32641,GEN,Vidhan Sabha
43481,2021,Tamil Nadu,Cumbum,147,N Ramakrishnan,Male,Independent,IND,219684.0,0.0,15.5,26143,GEN,Vidhan Sabha
43482,2021,Tamil Nadu,Dharapuram,65,Venkatesh,Male,Independent,IND,263382.0,0.0,8.7,20045,GEN,Vidhan Sabha
43483,2021,Tamil Nadu,Dharmapuri,58,S P Venkateswaran,Male,Independent,IND,214639.0,0.0,14.2,23946,GEN,Vidhan Sabha
43484,2021,Tamil Nadu,Dindigul,79,S Siva Sankar,Male,Independent,IND,263382.0,0.0,8.7,20045,GEN,Vidhan Sabha
43485,2021,Tamil Nadu,Dr Radhakrishnan Nagar,11,Ebenezer J J,Male,Independent,IND,248518.0,0.0,22.9,42479,GEN,Vidhan Sabha
43486,2021,Tamil Nadu,Egmore,16,I Paranthamen,Male,Independent,IND,298472.0,0.0,18.4,41627,GEN,Vidhan Sabha
43487,2021,Tamil Nadu,Erode East,62,E Thirumahan Everaa,Male,Independent,IND,218783.0,0.0,5.9,8904,GEN,Vidhan Sabha
43488,2021,Tamil Nadu,Erode West,63,S Muthusamy,Male,Independent,IND,272477.0,0.0,10.8,22089,GEN,Vidhan Sabha
43489,2021,Tamil Nadu,Gandharvakottai,125,M Chinnadurai,Male,Independent,IND,226418.0,0.0,15.8,26842,GEN,Vidhan Sabha
43490,2021,Tamil Nadu,Gobichettipalayam,70,K A Sengottaiyan,Male,Independent,IND,229784.0,0.0,100.0,1952,GEN,Vidhan Sabha
43491,2021,Tamil Nadu,Gudiyattam,46,Amudhavel,Female,Independent,IND,220473.0,0.0,14.7,25462,GEN,Vidhan Sabha
43492,2021,Tamil Nadu,Gummidipoondi,1,Govindarajan T J,Male,Independent,IND,267255.0,0.0,23.1,50938,GEN,Vidhan Sabha
43493,2021,Tamil Nadu,Harbour,18,P K Sekarbabu,Male,Independent,IND,251426.0,0.0,12.9,26031,GEN,Vidhan Sabha
43494,2021,Tamil Nadu,Harur,60,S Sampathkumar,Male,Independent,IND,241726.0,0.0,19.7,33841,GEN,Vidhan Sabha
43495,2021,Tamil Nadu,Hosur,55,Y Prakash,Male,Independent,IND,245318.0,0.0,20.4,34926,GEN,Vidhan Sabha
43496,2021,Tamil Nadu,Jayankondam,96,K S S Sivasankar,Male,Independent,IND,253910.0,0.0,11.4,22609,GEN,Vidhan Sabha
43497,2021,Tamil Nadu,Jolarpet,49,Devaraji K,Male,Independent,IND,234916.0,0.0,18.6,31864,GEN,Vidhan Sabha
43498,2021,Tamil Nadu,Kadayanallur,169,C Krishnamurali,Male,Independent,IND,235741.0,0.0,18.6,31946,GEN,Vidhan Sabha
43499,2021,Tamil Nadu,Kancheepuram,37,Ezhilarasan K,Male,Independent,IND,222316.0,0.0,17.2,28963,GEN,Vidhan Sabha
43500,2021,Tamil Nadu,Kangayam,66,Saminathan M P,Male,Independent,IND,286676.0,0.0,10.0,21499,GEN,Vidhan Sabha
43501,2021,Tamil Nadu,Kangayam East,195,Saminathan M P,Male,Independent,IND,226418.0,0.0,16.8,28463,GEN,Vidhan Sabha
43502,2021,Tamil Nadu,Kanniyakumari,178,M R Gandhi,Male,Independent,IND,221468.0,0.0,16.2,26841,GEN,Vidhan Sabha
43503,2021,Tamil Nadu,Karaikudi,131,S Mangudi,Male,Independent,IND,231742.0,0.0,17.6,29641,GEN,Vidhan Sabha
43504,2021,Tamil Nadu,Karur,82,Senthilbalaji V,Male,Independent,IND,253910.0,0.0,11.4,22609,GEN,Vidhan Sabha
43505,2021,Tamil Nadu,Katpadi,40,Duraimurugan,Male,Independent,IND,230471.0,0.0,16.9,28416,GEN,Vidhan Sabha
43506,2021,Tamil Nadu,Kattumannarkoil,106,M Sinthanai Selvan,Male,Independent,IND,238742.0,0.0,16.9,29461,GEN,Vidhan Sabha
43507,2021,Tamil Nadu,Killiyoor,183,Rajesh Kumar,Male,Independent,IND,218742.0,0.0,15.6,26143,GEN,Vidhan Sabha
43508,2021,Tamil Nadu,Kilvaithinankuppam,45,Amulu,Male,Independent,IND,229164.0,0.0,15.9,27184,GEN,Vidhan Sabha
43509,2021,Tamil Nadu,Kilvelur,111,P Mathivanan,Male,Independent,IND,233684.0,0.0,15.8,27463,GEN,Vidhan Sabha
43510,2021,Tamil Nadu,Kinathukadavu,187,Kurichi Prabhakaran,Female,Independent,IND,244126.0,0.0,20.8,35482,GEN,Vidhan Sabha
43511,2021,Tamil Nadu,Kinathukadavu South,192,Kurichi Prabhakaran,Male,Independent,IND,228741.0,0.0,16.1,27164,GEN,Vidhan Sabha
43512,2021,Tamil Nadu,Kolathur,13,M K Stalin,Male,Independent,IND,268296.0,0.0,41.0,70384,GEN,Vidhan Sabha
43513,2021,Tamil Nadu,Kovilpatti,172,Kadambur Raju,Male,Independent,IND,219684.0,0.0,15.1,25462,GEN,Vidhan Sabha
43514,2021,Tamil Nadu,Krishnagiri,53,Senthil Kumar M P,Male,Independent,IND,219684.0,0.0,14.8,24631,GEN,Vidhan Sabha
43515,2021,Tamil Nadu,Kulithalai,83,Rajendran R,Female,Independent,IND,248943.0,0.0,8.9,19895,GEN,Vidhan Sabha
43516,2021,Tamil Nadu,Kumbakonam,122,G Anbazhagan,Male,Independent,IND,251684.0,0.0,18.8,34261,GEN,Vidhan Sabha
43517,2021,Tamil Nadu,Kunnam,94,R Ramachandran,Male,Independent,IND,286676.0,0.0,10.0,21499,GEN,Vidhan Sabha
43518,2021,Tamil Nadu,Kurinjipadi,103,M R K Panneer Selvam,Male,Independent,IND,254631.0,0.0,18.2,34628,GEN,Vidhan Sabha
43519,2021,Tamil Nadu,Lalgudi,89,A Soundarapandian,Male,Independent,IND,243526.0,0.0,15.8,31646,GEN,Vidhan Sabha
43520,2021,Tamil Nadu,Madathukulam,73,Ramesh K,Male,Independent,IND,213768.0,0.0,4.2,7662,GEN,Vidhan Sabha
43521,2021,Tamil Nadu,Madavaram,9,Sudharsanam S,Male,Independent,IND,422016.0,0.0,19.0,57071,GEN,Vidhan Sabha
43522,2021,Tamil Nadu,Madurai Central,138,Palani Thiyagarajan,Male,Independent,IND,229417.0,0.0,16.8,28426,GEN,Vidhan Sabha
43523,2021,Tamil Nadu,Madurai East,136,P Moorthy,Female,Independent,IND,221468.0,0.0,16.2,26841,GEN,Vidhan Sabha
43524,2021,Tamil Nadu,Madurai North,139,G Thamizharasan,Male,Independent,IND,241726.0,0.0,19.7,33862,GEN,Vidhan Sabha
43525,2021,Tamil Nadu,Madurai South,140,Boominathan M,Male,Independent,IND,236415.0,0.0,18.8,31864,GEN,Vidhan Sabha
43526,2021,Tamil Nadu,Madurai West,137,K R Raju,Male,Independent,IND,214639.0,0.0,14.1,23964,GEN,Vidhan Sabha
43527,2021,Tamil Nadu,Madurantakam,35,Maragatham Kumaravel,Female,Independent,IND,214592.0,0.0,10.1,17324,GEN,Vidhan Sabha
43528,2021,Tamil Nadu,Maduravoyal,7,Ganapathy K,Male,Independent,IND,413109.0,0.0,11.7,31721,GEN,Vidhan Sabha
43529,2021,Tamil Nadu,Manachanallur,90,S Chandrasekaran,Male,Independent,IND,218783.0,0.0,5.9,8904,GEN,Vidhan Sabha
43530,2021,Tamil Nadu,Manamadurai,134,Tamilarasi A,Male,Independent,IND,243618.0,0.0,20.3,35742,GEN,Vidhan Sabha
